# USINE V4.0
# File generated 06-05-2022 12:33:43
# Model1DKisoVc
# B/C
# SolMod0DFF_phi0.670GV
# R [GV]       TOA [-]
6.12750e+02    7.60200e-02    
6.23144e+02    7.56676e-02    
6.33715e+02    7.53168e-02    
6.44464e+02    7.49676e-02    
6.55396e+02    7.46200e-02    
6.66514e+02    7.42739e-02    
6.77820e+02    7.39293e-02    
6.89317e+02    7.35863e-02    
7.01010e+02    7.32447e-02    
7.12901e+02    7.29046e-02    
7.24994e+02    7.25660e-02    
7.37292e+02    7.22289e-02    
7.49799e+02    7.18931e-02    
7.62517e+02    7.15588e-02    
7.75452e+02    7.12259e-02    
7.88606e+02    7.08945e-02    
8.01983e+02    7.05644e-02    
8.15587e+02    7.02356e-02    
8.29421e+02    6.99083e-02    
8.43491e+02    6.95823e-02    
8.57799e+02    6.92577e-02    
8.72349e+02    6.89344e-02    
8.87147e+02    6.86125e-02    
9.02195e+02    6.82919e-02    
9.17499e+02    6.79726e-02    
9.33063e+02    6.76546e-02    
9.48890e+02    6.73380e-02    
9.64986e+02    6.70226e-02    
9.81355e+02    6.67085e-02    
9.98001e+02    6.63958e-02    
1.01493e+03    6.60843e-02    
1.03215e+03    6.57741e-02    
1.04965e+03    6.54652e-02    
1.06746e+03    6.51576e-02    
1.08557e+03    6.48512e-02    
1.10398e+03    6.45461e-02    
1.12271e+03    6.42422e-02    
1.14175e+03    6.39396e-02    
1.16112e+03    6.36383e-02    
1.18082e+03    6.33382e-02    
1.20085e+03    6.30393e-02    
1.22122e+03    6.27417e-02    
1.24193e+03    6.24452e-02    
1.26300e+03    6.21501e-02    
1.28442e+03    6.18561e-02    
1.30621e+03    6.15634e-02    
1.32837e+03    6.12719e-02    
1.35090e+03    6.09815e-02    
1.37381e+03    6.06924e-02    
1.39712e+03    6.04045e-02    
1.42082e+03    6.01178e-02    
1.44492e+03    5.98323e-02    
1.46943e+03    5.95480e-02    
1.49435e+03    5.92649e-02    
1.51970e+03    5.89829e-02    
1.54548e+03    5.87022e-02    
1.57170e+03    5.84226e-02    
1.59836e+03    5.81442e-02    
1.62547e+03    5.78669e-02    
1.65304e+03    5.75909e-02    
1.68108e+03    5.73160e-02    
1.70960e+03    5.70422e-02    
1.73860e+03    5.67696e-02    
1.76809e+03    5.64982e-02    
1.79808e+03    5.62279e-02    
1.82858e+03    5.59587e-02    
1.85960e+03    5.56907e-02    
1.89114e+03    5.54238e-02    
1.92322e+03    5.51581e-02    
1.95585e+03    5.48935e-02    
1.98902e+03    5.46300e-02    
2.02276e+03    5.43677e-02    
2.05707e+03    5.41064e-02    
2.09197e+03    5.38463e-02    
2.12745e+03    5.35873e-02    
2.16354e+03    5.33294e-02    
2.20024e+03    5.30726e-02    
2.23756e+03    5.28169e-02    
2.27552e+03    5.25623e-02    
2.31412e+03    5.23089e-02    
2.35337e+03    5.20565e-02    
2.39329e+03    5.18051e-02    
2.43389e+03    5.15549e-02    
2.47517e+03    5.13058e-02    
2.51716e+03    5.10577e-02    
2.55986e+03    5.08107e-02    
2.60328e+03    5.05648e-02    
2.64744e+03    5.03200e-02    
2.69235e+03    5.00762e-02    
2.73802e+03    4.98335e-02    
2.78446e+03    4.95918e-02    
