# USINE V4.0
# File generated 12-05-2022 05:02:49
# Model1DKisoVc
# LI/C
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
6.77002e+01    1.24834e-01    
6.88485e+01    1.24018e-01    
7.00163e+01    1.23207e-01    
7.12039e+01    1.22398e-01    
7.24117e+01    1.21594e-01    
7.36399e+01    1.20794e-01    
7.48890e+01    1.19997e-01    
7.61592e+01    1.19205e-01    
7.74510e+01    1.18416e-01    
7.87647e+01    1.17631e-01    
8.01007e+01    1.16851e-01    
8.14594e+01    1.16074e-01    
8.28411e+01    1.15301e-01    
8.42462e+01    1.14532e-01    
8.56752e+01    1.13767e-01    
8.71284e+01    1.13006e-01    
8.86062e+01    1.12249e-01    
9.01092e+01    1.11496e-01    
9.16376e+01    1.10746e-01    
9.31919e+01    1.10001e-01    
9.47726e+01    1.09260e-01    
9.63801e+01    1.08523e-01    
9.80149e+01    1.07790e-01    
9.96774e+01    1.07061e-01    
1.01368e+02    1.06336e-01    
1.03088e+02    1.05616e-01    
1.04836e+02    1.04899e-01    
1.06614e+02    1.04186e-01    
1.08423e+02    1.03478e-01    
1.10262e+02    1.02774e-01    
1.12132e+02    1.02074e-01    
1.14034e+02    1.01378e-01    
1.15968e+02    1.00686e-01    
1.17935e+02    9.99986e-02    
1.19936e+02    9.93154e-02    
1.21970e+02    9.86366e-02    
1.24039e+02    9.79621e-02    
1.26143e+02    9.72920e-02    
1.28282e+02    9.66264e-02    
1.30458e+02    9.59651e-02    
1.32671e+02    9.53084e-02    
1.34921e+02    9.46561e-02    
1.37210e+02    9.40085e-02    
1.39537e+02    9.33654e-02    
1.41904e+02    9.27271e-02    
1.44311e+02    9.20934e-02    
1.46759e+02    9.14646e-02    
1.49248e+02    9.08405e-02    
1.51779e+02    9.02214e-02    
1.54354e+02    8.96072e-02    
1.56972e+02    8.89980e-02    
1.59635e+02    8.83939e-02    
1.62342e+02    8.77949e-02    
1.65096e+02    8.72012e-02    
1.67896e+02    8.66127e-02    
1.70744e+02    8.60296e-02    
1.73640e+02    8.54520e-02    
1.76585e+02    8.48798e-02    
1.79581e+02    8.43132e-02    
1.82627e+02    8.37523e-02    
1.85724e+02    8.31970e-02    
1.88874e+02    8.26476e-02    
1.92078e+02    8.21040e-02    
1.95336e+02    8.15663e-02    
1.98649e+02    8.10346e-02    
2.02019e+02    8.05089e-02    
2.05445e+02    7.99893e-02    
2.08930e+02    7.94758e-02    
2.12474e+02    7.89685e-02    
2.16078e+02    7.84674e-02    
2.19743e+02    7.79726e-02    
2.23470e+02    7.74839e-02    
2.27261e+02    7.70015e-02    
2.31115e+02    7.65254e-02    
2.35036e+02    7.60555e-02    
2.39022e+02    7.55918e-02    
2.43076e+02    7.51343e-02    
2.47199e+02    7.46829e-02    
2.51392e+02    7.42377e-02    
2.55656e+02    7.37984e-02    
2.59993e+02    7.33652e-02    
2.64403e+02    7.29378e-02    
2.68888e+02    7.25162e-02    
2.73448e+02    7.21003e-02    
2.78087e+02    7.16900e-02    
2.82803e+02    7.12852e-02    
2.87600e+02    7.08858e-02    
2.92478e+02    7.04916e-02    
2.97439e+02    7.01026e-02    
3.02485e+02    6.97185e-02    
3.07615e+02    6.93393e-02    
3.12833e+02    6.89647e-02    
3.18139e+02    6.85948e-02    
3.23535e+02    6.82293e-02    
3.29023e+02    6.78680e-02    
3.34604e+02    6.75110e-02    
