# USINE V4.0
# File generated 12-05-2022 05:02:49
# Model1DKisoVc
# B/O
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
3.22682e+02    7.74983e-02    
3.28167e+02    7.70645e-02    
3.33746e+02    7.66359e-02    
3.39420e+02    7.62124e-02    
3.45190e+02    7.57938e-02    
3.51058e+02    7.53799e-02    
3.57026e+02    7.49706e-02    
3.63096e+02    7.45656e-02    
3.69268e+02    7.41649e-02    
3.75546e+02    7.37682e-02    
3.81930e+02    7.33754e-02    
3.88423e+02    7.29864e-02    
3.95026e+02    7.26011e-02    
4.01742e+02    7.22192e-02    
4.08571e+02    7.18406e-02    
4.15517e+02    7.14654e-02    
4.22581e+02    7.10932e-02    
4.29765e+02    7.07241e-02    
4.37071e+02    7.03579e-02    
4.44501e+02    6.99945e-02    
4.52057e+02    6.96339e-02    
4.59742e+02    6.92759e-02    
4.67558e+02    6.89205e-02    
4.75507e+02    6.85675e-02    
4.83590e+02    6.82170e-02    
4.91811e+02    6.78688e-02    
5.00172e+02    6.75229e-02    
5.08675e+02    6.71793e-02    
5.17322e+02    6.68378e-02    
5.26117e+02    6.64984e-02    
5.35061e+02    6.61610e-02    
5.44157e+02    6.58257e-02    
5.53408e+02    6.54924e-02    
5.62816e+02    6.51610e-02    
5.72383e+02    6.48315e-02    
5.82114e+02    6.45039e-02    
5.92010e+02    6.41781e-02    
6.02074e+02    6.38541e-02    
6.12309e+02    6.35318e-02    
6.22719e+02    6.32113e-02    
6.33305e+02    6.28925e-02    
6.44071e+02    6.25754e-02    
6.55020e+02    6.22600e-02    
6.66156e+02    6.19462e-02    
6.77480e+02    6.16340e-02    
6.88997e+02    6.13235e-02    
7.00710e+02    6.10145e-02    
7.12622e+02    6.07071e-02    
7.24737e+02    6.04012e-02    
7.37058e+02    6.00969e-02    
7.49588e+02    5.97941e-02    
7.62331e+02    5.94928e-02    
7.75290e+02    5.91930e-02    
7.88470e+02    5.88947e-02    
8.01874e+02    5.85978e-02    
8.15506e+02    5.83025e-02    
8.29370e+02    5.80085e-02    
8.43469e+02    5.77160e-02    
8.57808e+02    5.74249e-02    
8.72391e+02    5.71352e-02    
8.87221e+02    5.68470e-02    
9.02304e+02    5.65601e-02    
9.17643e+02    5.62746e-02    
9.33243e+02    5.59905e-02    
9.49108e+02    5.57078e-02    
9.65243e+02    5.54264e-02    
9.81652e+02    5.51464e-02    
9.98340e+02    5.48677e-02    
1.01531e+03    5.45904e-02    
1.03257e+03    5.43144e-02    
1.05013e+03    5.40397e-02    
1.06798e+03    5.37664e-02    
1.08613e+03    5.34943e-02    
1.10460e+03    5.32236e-02    
1.12338e+03    5.29542e-02    
