# USINE V4.0
# File generated 12-05-2022 05:02:50
# Model1DKisoVc
# LI/B
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
4.03974e+04    7.25268e-01    
4.10826e+04    7.25235e-01    
4.17795e+04    7.25203e-01    
4.24881e+04    7.25170e-01    
4.32088e+04    7.25138e-01    
4.39417e+04    7.25105e-01    
4.46870e+04    7.25073e-01    
4.54450e+04    7.25042e-01    
4.62158e+04    7.25010e-01    
4.69997e+04    7.24978e-01    
4.77969e+04    7.24947e-01    
4.86077e+04    7.24916e-01    
4.94321e+04    7.24885e-01    
5.02706e+04    7.24854e-01    
5.11233e+04    7.24824e-01    
5.19904e+04    7.24793e-01    
5.28723e+04    7.24763e-01    
5.37691e+04    7.24733e-01    
5.46811e+04    7.24703e-01    
5.56086e+04    7.24673e-01    
5.65518e+04    7.24644e-01    
5.75110e+04    7.24615e-01    
5.84865e+04    7.24585e-01    
5.94786e+04    7.24556e-01    
6.04874e+04    7.24527e-01    
6.15134e+04    7.24499e-01    
6.25568e+04    7.24470e-01    
6.36178e+04    7.24442e-01    
6.46969e+04    7.24414e-01    
6.57943e+04    7.24386e-01    
6.69103e+04    7.24358e-01    
6.80452e+04    7.24330e-01    
6.91994e+04    7.24302e-01    
7.03731e+04    7.24275e-01    
