# USINE V4.0
# File generated 12-05-2022 05:02:50
# Model1DKisoVc
# C/O
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
3.83299e+03    8.06717e-01    
3.89801e+03    8.06511e-01    
3.96413e+03    8.06307e-01    
4.03138e+03    8.06103e-01    
4.09976e+03    8.05900e-01    
4.16930e+03    8.05698e-01    
4.24003e+03    8.05497e-01    
4.31195e+03    8.05297e-01    
4.38509e+03    8.05098e-01    
4.45948e+03    8.04900e-01    
4.53512e+03    8.04702e-01    
4.61205e+03    8.04506e-01    
4.69028e+03    8.04310e-01    
4.76984e+03    8.04115e-01    
4.85075e+03    8.03922e-01    
4.93304e+03    8.03728e-01    
5.01672e+03    8.03536e-01    
5.10181e+03    8.03345e-01    
5.18835e+03    8.03155e-01    
5.27636e+03    8.02965e-01    
5.36587e+03    8.02776e-01    
5.45689e+03    8.02588e-01    
5.54945e+03    8.02401e-01    
5.64359e+03    8.02215e-01    
5.73932e+03    8.02030e-01    
5.83667e+03    8.01845e-01    
5.93568e+03    8.01662e-01    
6.03636e+03    8.01479e-01    
6.13876e+03    8.01297e-01    
6.24289e+03    8.01116e-01    
6.34879e+03    8.00935e-01    
6.45648e+03    8.00756e-01    
6.56600e+03    8.00577e-01    
6.67738e+03    8.00399e-01    
6.79065e+03    8.00222e-01    
6.90583e+03    8.00046e-01    
7.02298e+03    7.99870e-01    
7.14211e+03    7.99696e-01    
7.26326e+03    7.99522e-01    
7.38646e+03    7.99349e-01    
7.51176e+03    7.99176e-01    
7.63918e+03    7.99005e-01    
7.76876e+03    7.98834e-01    
7.90054e+03    7.98664e-01    
8.03456e+03    7.98495e-01    
8.17085e+03    7.98327e-01    
8.30945e+03    7.98159e-01    
8.45040e+03    7.97993e-01    
8.59374e+03    7.97827e-01    
8.73952e+03    7.97661e-01    
8.88776e+03    7.97497e-01    
9.03852e+03    7.97333e-01    
9.19184e+03    7.97170e-01    
9.34776e+03    7.97008e-01    
9.50633e+03    7.96847e-01    
9.66758e+03    7.96686e-01    
9.83157e+03    7.96526e-01    
9.99834e+03    7.96367e-01    
1.01679e+04    7.96209e-01    
1.03404e+04    7.96051e-01    
1.05158e+04    7.95894e-01    
1.06942e+04    7.95738e-01    
1.08756e+04    7.95583e-01    
1.10601e+04    7.95428e-01    
1.12477e+04    7.95274e-01    
1.14385e+04    7.95121e-01    
1.16325e+04    7.94968e-01    
1.18298e+04    7.94816e-01    
1.20305e+04    7.94665e-01    
1.22346e+04    7.94515e-01    
1.24421e+04    7.94365e-01    
1.26532e+04    7.94217e-01    
1.28678e+04    7.94068e-01    
1.30861e+04    7.93921e-01    
1.33081e+04    7.93774e-01    
1.35338e+04    7.93628e-01    
1.37634e+04    7.93483e-01    
1.39968e+04    7.93338e-01    
1.42343e+04    7.93194e-01    
1.44757e+04    7.93050e-01    
1.47213e+04    7.92908e-01    
1.49710e+04    7.92766e-01    
1.52249e+04    7.92625e-01    
1.54832e+04    7.92484e-01    
1.57458e+04    7.92344e-01    
1.60129e+04    7.92205e-01    
1.62845e+04    7.92066e-01    
1.65608e+04    7.91929e-01    
1.68417e+04    7.91791e-01    
1.71274e+04    7.91655e-01    
1.74179e+04    7.91519e-01    
1.77134e+04    7.91384e-01    
1.80138e+04    7.91249e-01    
1.83194e+04    7.91115e-01    
1.86301e+04    7.90982e-01    
1.89462e+04    7.90849e-01    
1.92675e+04    7.90717e-01    
1.95944e+04    7.90586e-01    
1.99268e+04    7.90455e-01    
2.02648e+04    7.90325e-01    
2.06085e+04    7.90196e-01    
2.09581e+04    7.90067e-01    
2.13136e+04    7.89939e-01    
2.16751e+04    7.89811e-01    
2.20428e+04    7.89684e-01    
2.24167e+04    7.89558e-01    
2.27970e+04    7.89432e-01    
2.31837e+04    7.89307e-01    
2.35769e+04    7.89183e-01    
2.39769e+04    7.89059e-01    
2.43836e+04    7.88936e-01    
