# USINE V4.0
# File generated 12-05-2022 05:02:49
# Model1DKisoVc
# F/SI
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
1.67721e+03    2.77668e-02    
1.70580e+03    2.76292e-02    
1.73489e+03    2.74923e-02    
1.76447e+03    2.73560e-02    
1.79455e+03    2.72202e-02    
1.82515e+03    2.70851e-02    
1.85627e+03    2.69506e-02    
1.88792e+03    2.68168e-02    
1.92011e+03    2.66835e-02    
1.95285e+03    2.65508e-02    
1.98614e+03    2.64187e-02    
2.02001e+03    2.62873e-02    
2.05445e+03    2.61564e-02    
2.08948e+03    2.60261e-02    
2.12510e+03    2.58964e-02    
2.16133e+03    2.57673e-02    
2.19819e+03    2.56388e-02    
2.23566e+03    2.55109e-02    
2.27378e+03    2.53836e-02    
2.31255e+03    2.52568e-02    
2.35198e+03    2.51306e-02    
2.39208e+03    2.50050e-02    
2.43287e+03    2.48800e-02    
2.47435e+03    2.47556e-02    
2.51654e+03    2.46317e-02    
2.55944e+03    2.45084e-02    
2.60308e+03    2.43857e-02    
2.64746e+03    2.42635e-02    
2.69260e+03    2.41419e-02    
2.73851e+03    2.40208e-02    
2.78520e+03    2.39004e-02    
2.83269e+03    2.37804e-02    
2.88099e+03    2.36610e-02    
2.93011e+03    2.35422e-02    
2.98007e+03    2.34240e-02    
3.03088e+03    2.33062e-02    
3.08256e+03    2.31891e-02    
3.13512e+03    2.30724e-02    
3.18857e+03    2.29563e-02    
3.24293e+03    2.28408e-02    
3.29823e+03    2.27258e-02    
3.35446e+03    2.26113e-02    
3.41166e+03    2.24974e-02    
3.46983e+03    2.23840e-02    
3.52899e+03    2.22711e-02    
3.58916e+03    2.21587e-02    
3.65035e+03    2.20469e-02    
3.71259e+03    2.19356e-02    
3.77589e+03    2.18248e-02    
3.84027e+03    2.17146e-02    
3.90575e+03    2.16049e-02    
3.97234e+03    2.14956e-02    
4.04007e+03    2.13869e-02    
4.10895e+03    2.12787e-02    
4.17901e+03    2.11710e-02    
4.25026e+03    2.10639e-02    
4.32273e+03    2.09572e-02    
4.39643e+03    2.08510e-02    
4.47139e+03    2.07454e-02    
4.54763e+03    2.06402e-02    
4.62517e+03    2.05355e-02    
4.70403e+03    2.04314e-02    
4.78423e+03    2.03277e-02    
4.86580e+03    2.02245e-02    
4.94877e+03    2.01218e-02    
5.03314e+03    2.00196e-02    
5.11896e+03    1.99179e-02    
5.20624e+03    1.98166e-02    
5.29500e+03    1.97159e-02    
5.38528e+03    1.96156e-02    
5.47710e+03    1.95158e-02    
5.57049e+03    1.94165e-02    
5.66547e+03    1.93176e-02    
5.76206e+03    1.92193e-02    
5.86031e+03    1.91213e-02    
5.96023e+03    1.90239e-02    
6.06185e+03    1.89269e-02    
6.16520e+03    1.88304e-02    
6.27032e+03    1.87344e-02    
6.37723e+03    1.86388e-02    
6.48596e+03    1.85437e-02    
6.59655e+03    1.84490e-02    
6.70902e+03    1.83548e-02    
6.82341e+03    1.82611e-02    
6.93975e+03    1.81678e-02    
7.05807e+03    1.80749e-02    
7.17842e+03    1.79825e-02    
7.30081e+03    1.78905e-02    
7.42529e+03    1.77990e-02    
7.55189e+03    1.77079e-02    
7.68065e+03    1.76173e-02    
7.81161e+03    1.75271e-02    
7.94479e+03    1.74373e-02    
8.08025e+03    1.73480e-02    
8.21802e+03    1.72591e-02    
8.35814e+03    1.71707e-02    
8.50065e+03    1.70826e-02    
8.64559e+03    1.69950e-02    
8.79299e+03    1.69078e-02    
8.94292e+03    1.68211e-02    
9.09539e+03    1.67347e-02    
9.25047e+03    1.66488e-02    
9.40819e+03    1.65633e-02    
9.56860e+03    1.64782e-02    
9.73175e+03    1.63936e-02    
9.89768e+03    1.63093e-02    
1.00664e+04    1.62255e-02    
1.02381e+04    1.61420e-02    
1.04126e+04    1.60590e-02    
1.05902e+04    1.59764e-02    
1.07707e+04    1.58942e-02    
1.09544e+04    1.58124e-02    
1.11411e+04    1.57310e-02    
1.13311e+04    1.56499e-02    
1.15243e+04    1.55693e-02    
1.17208e+04    1.54891e-02    
1.19206e+04    1.54093e-02    
1.21239e+04    1.53298e-02    
1.23306e+04    1.52508e-02    
1.25408e+04    1.51721e-02    
1.27546e+04    1.50939e-02    
1.29721e+04    1.50160e-02    
1.31933e+04    1.49385e-02    
1.34182e+04    1.48613e-02    
1.36470e+04    1.47846e-02    
1.38797e+04    1.47082e-02    
1.41164e+04    1.46323e-02    
1.43570e+04    1.45566e-02    
1.46018e+04    1.44814e-02    
1.48508e+04    1.44065e-02    
1.51040e+04    1.43320e-02    
1.53615e+04    1.42579e-02    
1.56234e+04    1.41841e-02    
1.58898e+04    1.41107e-02    
1.61607e+04    1.40377e-02    
1.64363e+04    1.39650e-02    
1.67165e+04    1.38927e-02    
1.70015e+04    1.38208e-02    
1.72914e+04    1.37492e-02    
1.75862e+04    1.36779e-02    
1.78861e+04    1.36070e-02    
1.81910e+04    1.35365e-02    
1.85012e+04    1.34663e-02    
1.88167e+04    1.33965e-02    
1.91375e+04    1.33270e-02    
1.94638e+04    1.32579e-02    
1.97956e+04    1.31891e-02    
2.01332e+04    1.31206e-02    
2.04764e+04    1.30525e-02    
2.08256e+04    1.29847e-02    
2.11806e+04    1.29173e-02    
2.15418e+04    1.28502e-02    
2.19090e+04    1.27834e-02    
2.22826e+04    1.27170e-02    
2.26625e+04    1.26509e-02    
2.30489e+04    1.25851e-02    
2.34419e+04    1.25197e-02    
2.38416e+04    1.24545e-02    
2.42481e+04    1.23897e-02    
2.46615e+04    1.23253e-02    
2.50820e+04    1.22611e-02    
2.55097e+04    1.21973e-02    
2.59446e+04    1.21338e-02    
2.63870e+04    1.20706e-02    
2.68369e+04    1.20078e-02    
2.72944e+04    1.19452e-02    
2.77598e+04    1.18830e-02    
2.82331e+04    1.18211e-02    
2.87145e+04    1.17595e-02    
2.92041e+04    1.16982e-02    
2.97020e+04    1.16372e-02    
3.02084e+04    1.15765e-02    
3.07235e+04    1.15161e-02    
3.12473e+04    1.14560e-02    
3.17801e+04    1.13962e-02    
3.23219e+04    1.13368e-02    
3.28730e+04    1.12776e-02    
