# USINE V4.0
# File generated 12-05-2022 05:02:50
# Model1DKisoVc
# HE/O
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
1.62527e+01    3.10129e+01    
1.65242e+01    3.09624e+01    
1.68003e+01    3.09121e+01    
1.70810e+01    3.08622e+01    
1.73664e+01    3.08126e+01    
1.76565e+01    3.07633e+01    
1.79515e+01    3.07144e+01    
1.82514e+01    3.06657e+01    
1.85563e+01    3.06173e+01    
1.88664e+01    3.05693e+01    
1.91816e+01    3.05216e+01    
1.95020e+01    3.04742e+01    
1.98279e+01    3.04270e+01    
2.01591e+01    3.03802e+01    
2.04959e+01    3.03337e+01    
2.08384e+01    3.02875e+01    
2.11865e+01    3.02416e+01    
2.15405e+01    3.01960e+01    
2.19004e+01    3.01507e+01    
2.22662e+01    3.01056e+01    
2.26383e+01    3.00609e+01    
2.30165e+01    3.00165e+01    
2.34010e+01    2.99724e+01    
2.37920e+01    2.99285e+01    
2.41895e+01    2.98850e+01    
2.45936e+01    2.98417e+01    
2.50045e+01    2.97988e+01    
2.54223e+01    2.97562e+01    
2.58470e+01    2.97138e+01    
2.62788e+01    2.96718e+01    
2.67179e+01    2.96300e+01    
2.71643e+01    2.95885e+01    
2.76181e+01    2.95474e+01    
2.80795e+01    2.95065e+01    
2.85486e+01    2.94659e+01    
2.90256e+01    2.94256e+01    
2.95105e+01    2.93856e+01    
3.00036e+01    2.93458e+01    
3.05049e+01    2.93064e+01    
3.10145e+01    2.92673e+01    
3.15327e+01    2.92284e+01    
3.20595e+01    2.91898e+01    
3.25951e+01    2.91515e+01    
3.31397e+01    2.91135e+01    
3.36934e+01    2.90758e+01    
3.42563e+01    2.90384e+01    
3.48286e+01    2.90012e+01    
3.54105e+01    2.89644e+01    
3.60021e+01    2.89278e+01    
3.66036e+01    2.88915e+01    
3.72151e+01    2.88555e+01    
3.78369e+01    2.88197e+01    
3.84691e+01    2.87842e+01    
3.91118e+01    2.87490e+01    
3.97652e+01    2.87141e+01    
4.04296e+01    2.86795e+01    
4.11050e+01    2.86451e+01    
4.17918e+01    2.86110e+01    
4.24900e+01    2.85772e+01    
4.31999e+01    2.85437e+01    
4.39217e+01    2.85104e+01    
4.46555e+01    2.84774e+01    
4.54015e+01    2.84447e+01    
4.61601e+01    2.84122e+01    
4.69313e+01    2.83800e+01    
4.77154e+01    2.83481e+01    
4.85125e+01    2.83165e+01    
4.93231e+01    2.82851e+01    
5.01471e+01    2.82540e+01    
5.09849e+01    2.82231e+01    
5.18367e+01    2.81925e+01    
5.27028e+01    2.81622e+01    
5.35833e+01    2.81321e+01    
5.44785e+01    2.81024e+01    
5.53887e+01    2.80728e+01    
5.63141e+01    2.80436e+01    
5.72549e+01    2.80145e+01    
5.82115e+01    2.79858e+01    
5.91841e+01    2.79573e+01    
6.01729e+01    2.79291e+01    
6.11782e+01    2.79011e+01    
6.22003e+01    2.78734e+01    
6.32395e+01    2.78459e+01    
6.42960e+01    2.78187e+01    
6.53703e+01    2.77918e+01    
6.64624e+01    2.77651e+01    
6.75728e+01    2.77386e+01    
6.87018e+01    2.77125e+01    
6.98496e+01    2.76865e+01    
7.10166e+01    2.76608e+01    
7.22030e+01    2.76354e+01    
7.34094e+01    2.76102e+01    
7.46358e+01    2.75853e+01    
7.58828e+01    2.75607e+01    
7.71506e+01    2.75362e+01    
7.84395e+01    2.75121e+01    
7.97500e+01    2.74881e+01    
